cxc_id,num_cta,cod_apli_prod,descri_cod_apli_prod,cod_trn,descri_cod_trn,creation_date,reference_date,vlr_original,target_paid_120d,payment_probability_120d_oof,risk_segment,expected_full_recovery_120d,expected_non_full_recovery_exposure_120d
CXC_000692,68069291451,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2024-12-20,2025-10-11,3798.3,1,0.37110425731631014,alto_riesgo,1409.5653005645408,2388.7346994354593
CXC_000693,90783560133,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2024-10-14,2025-10-11,8684.68,0,0.1911970917511812,alto_riesgo,1660.4855587896484,7024.194441210352
CXC_000694,44380876682,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-12-26,2025-10-12,4760.57,0,0.2811690136918573,alto_riesgo,1338.5247715110452,3422.0452284889548
CXC_000695,84443321151,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-08,2025-10-12,92.85,1,0.2849624482954415,alto_riesgo,26.45876332423174,66.39123667576825
CXC_000696,85352974856,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2025-05-01,2025-10-12,1227.12,0,0.6647433659696625,probable_pago,815.7198792486922,411.40012075130767
CXC_000697,97822810913,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-16,2025-10-12,5601.35,1,0.6443595060183239,probable_pago,3609.2831190357388,1992.0668809642614
CXC_000698,38571076870,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-09,2025-10-12,180.63,0,0.5558922535445527,riesgo_medio,100.41081775775255,80.21918224224744
CXC_000699,92759986619,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-04,2025-10-12,16885.26,1,0.31595665816016016,alto_riesgo,5335.010321765426,11550.249678234573
CXC_000700,70828260847,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-26,2025-10-12,4521.63,0,0.25198936264933175,alto_riesgo,1139.4026618360979,3382.2273381639025
CXC_000701,35724244200,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-07-05,2025-10-12,297.31,1,0.87952637745097,alta_probabilidad_pago,261.49198727994786,35.818012720052124
CXC_000702,45058872234,S,AHORRO,788,TRANSFERENCIA CANAL FISICO,2025-05-02,2025-10-12,350.92,1,0.3149983768347533,alto_riesgo,110.53923039885163,240.3807696011484
CXC_000703,30719760344,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-23,2025-10-12,30271.89,1,0.44049150930745795,riesgo_medio,13334.510515689342,16937.379484310655
CXC_000704,25026503559,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-06-04,2025-10-12,933.28,1,0.763510050195197,probable_pago,712.5686596461735,220.71134035382653
CXC_000705,23809278607,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2024-11-09,2025-10-12,2062.73,0,0.2965454926862116,alto_riesgo,611.6932841286293,1451.0367158713707
CXC_000706,97668253073,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-20,2025-10-12,644.71,0,0.338158466079178,alto_riesgo,218.01414466590685,426.6958553340932
CXC_000707,48150626436,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-02-23,2025-10-12,1480.67,0,0.3833474818455769,alto_riesgo,567.6111159442903,913.0588840557098
CXC_000708,15682950513,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-10,2025-10-12,1399.06,0,0.3518283582560249,alto_riesgo,492.22898290167416,906.8310170983258
CXC_000709,54242783600,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-25,2025-10-12,993.6,1,0.25833114230460325,alto_riesgo,256.6778229938538,736.9221770061462
CXC_000710,35950903644,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-10-19,2025-10-12,1409.6,0,0.16943271316087472,alto_riesgo,238.83235247156898,1170.7676475284309
CXC_000711,29045469771,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-01,2025-10-12,22618.06,0,0.6453868997081684,probable_pago,14597.399620813338,8020.660379186665
CXC_000712,28668914281,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-13,2025-10-12,6705.93,0,0.2822416653147555,alto_riesgo,1892.6928506841782,4813.237149315822
CXC_000713,62111847617,S,AHORRO,2048,COMISION TRANSFERENCIA EXTERNA A,2024-12-04,2025-10-12,2999.59,1,0.3526999939369149,alto_riesgo,1057.9553748132307,1941.6346251867697
CXC_000714,63176523558,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-03,2025-10-12,2310.85,0,0.2419433728858005,alto_riesgo,559.0948432331521,1751.755156766848
CXC_000715,89925804188,S,AHORRO,329,DEBITO ABONO CARTERA,2025-04-30,2025-10-12,297580.65,1,0.38008427167822384,alto_riesgo,113105.72462078245,184474.9253792176
CXC_000716,19884966007,S,AHORRO,1157,COMISION CONSULTA SALDO,2024-12-08,2025-10-12,5865.92,0,0.26928261427678196,alto_riesgo,1579.590272738461,4286.329727261539
CXC_000717,54667192496,S,AHORRO,788,TRANSFERENCIA CANAL FISICO,2025-01-18,2025-10-12,11289.89,0,0.22201041602526764,alto_riesgo,2506.473175779509,8783.41682422049
CXC_000718,36111903715,S,AHORRO,137,COMISION RETIRO CANAL A,2025-04-18,2025-10-12,4659.32,0,0.5190951989660187,riesgo_medio,2418.6306424463505,2240.689357553649
CXC_000719,53726630683,S,AHORRO,574,COMISION RETIRO INTERNACIONAL,2025-01-28,2025-10-12,6590.22,1,0.10627028763216884,alto_riesgo,700.3445749592718,5889.875425040728
CXC_000720,95366753150,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-05-11,2025-10-12,16885.57,1,0.5057357172142776,riesgo_medio,8539.635854521888,8345.934145478112
CXC_000721,78409066180,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-05-09,2025-10-12,826.27,1,0.6264105316564581,probable_pago,517.5842299917816,308.68577000821836
CXC_000722,80382339396,S,AHORRO,1705,TRANSFERENCIA BOTON DIGITAL,2025-04-14,2025-10-12,354.58,0,0.6745074676584379,probable_pago,239.1668578823289,115.41314211767107
CXC_000723,35011715267,S,AHORRO,137,COMISION RETIRO CANAL A,2024-11-10,2025-10-12,4303.07,0,0.21541682796879785,alto_riesgo,926.9536899276949,3376.116310072305
CXC_000724,56585937906,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-16,2025-10-12,6729.08,0,0.2603047834752866,alto_riesgo,1751.6117123878817,4977.468287612118
CXC_000725,82412333755,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-13,2025-10-12,138.93,1,0.6553882751712379,probable_pago,91.05309306954008,47.876906930459924
CXC_000726,78940944080,S,AHORRO,2285,APERTURA INVERSION VIRTUAL,2024-10-21,2025-10-12,3456.2,0,0.34179161318622103,alto_riesgo,1181.300173494217,2274.8998265057826
CXC_000727,61629564269,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-09,2025-10-12,2676.18,0,0.7458637670848612,probable_pago,1996.0656961971638,680.114303802836
CXC_000728,86627782134,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-04-18,2025-10-12,3161.66,1,0.49206357415478624,riesgo_medio,1555.7377198622214,1605.9222801377782
CXC_000729,43400653202,S,AHORRO,86,COMISION SERVICIO BANCARIO B,2024-11-17,2025-10-12,15948.46,1,0.20998279502227843,alto_riesgo,3348.9022071010063,12599.557792898991
CXC_000730,51139249706,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-18,2025-10-12,3158.71,0,0.2448898755329967,alto_riesgo,773.5360987448321,2385.173901255168
CXC_000731,54440385719,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-17,2025-10-12,1330.68,1,0.32581032775903035,alto_riesgo,433.5492869423865,897.1307130576137
CXC_000732,60668093839,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-30,2025-10-12,775.38,1,0.4482518783581137,riesgo_medio,347.5655414413142,427.81445855868577
CXC_000733,32843913874,S,AHORRO,2048,COMISION TRANSFERENCIA EXTERNA A,2024-11-29,2025-10-12,19104.05,0,0.39571768203704566,alto_riesgo,7559.810383519822,11544.23961648018
CXC_000734,98517471438,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2024-10-31,2025-10-12,87124.14,0,0.22877123205214414,alto_riesgo,19931.496849283492,67192.64315071651
CXC_000735,59568389609,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-22,2025-10-12,25405.26,1,0.4240276479435378,riesgo_medio,10772.532643194043,14632.727356805954
CXC_000736,30290865022,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-06-07,2025-10-12,3320.61,1,0.756363515740739,probable_pago,2511.5882540038556,809.0217459961447
CXC_000737,91017604951,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-13,2025-10-12,5009.01,0,0.29633044911363815,alto_riesgo,1484.3221829147046,3524.6878170852956
CXC_000738,39661033076,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-06-06,2025-10-12,1346.81,1,0.7584441976179608,probable_pago,1021.4802297938458,325.32977020615425
CXC_000739,77808414969,S,AHORRO,1734,CARGO MORA OBLIGACION,2025-05-22,2025-10-12,523.29,1,0.7213290296995499,probable_pago,377.46426795147744,145.8257320485225
CXC_000740,95976845147,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-18,2025-10-12,1407.62,1,0.7380423753902207,probable_pago,1038.8832084467824,368.7367915532176
CXC_000741,93796695131,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-10,2025-10-12,2470.64,1,0.5503311511731636,riesgo_medio,1359.6701553344647,1110.9698446655352
CXC_000742,67367762459,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-01,2025-10-12,465.19,1,0.2675303517325661,alto_riesgo,124.45244432247243,340.73755567752755
CXC_000743,22624164094,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2025-01-17,2025-10-12,6335.53,0,0.2721274911877038,alto_riesgo,1724.071884244433,4611.458115755567
CXC_000744,38365468984,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-06-25,2025-10-12,1053.22,1,0.7193498667064919,probable_pago,757.6336666126115,295.5863333873886
CXC_000745,65004135969,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-03-29,2025-10-12,1692.41,1,0.5049651079945328,riesgo_medio,854.6079984210272,837.8020015789729
CXC_000746,60212407022,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-04-22,2025-10-12,10282.75,1,0.606579626976715,probable_pago,6237.306659294816,4045.4433407051843
CXC_000747,19877333447,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-03-21,2025-10-12,923.74,0,0.48690297817190226,riesgo_medio,449.77175705651297,473.968242943487
CXC_000748,53220609322,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2024-10-30,2025-10-12,751.82,0,0.22088386839322832,alto_riesgo,166.06490993539694,585.7550900646031
CXC_000749,85416830563,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2024-12-16,2025-10-12,8421.45,0,0.3031883924023141,alto_riesgo,2553.285887196468,5868.164112803533
CXC_000750,69204277348,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-02-28,2025-10-12,1707.89,1,0.23865197183759088,alto_riesgo,407.5913161817031,1300.298683818297
CXC_000751,15433220927,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-06,2025-10-12,1179.66,1,0.8150619397648233,alta_probabilidad_pago,961.4959678629716,218.16403213702853
CXC_000752,17609249256,S,AHORRO,75,OPERACION CAMBIO DIVISAS,2025-06-26,2025-10-12,274.61,1,0.22112256485610285,alto_riesgo,60.722467535134406,213.88753246486561
CXC_000753,25065785352,S,AHORRO,1878,PAGO PLATAFORMA ELECTRONICA,2025-02-02,2025-10-12,4879.32,1,0.3451588391171962,alto_riesgo,1684.1404268813176,3195.1795731186817
CXC_000754,84267650406,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2024-11-10,2025-10-12,1166.47,0,0.27063048529080175,alto_riesgo,315.6823421771615,850.7876578228386
CXC_000755,99007958746,S,AHORRO,371,COMISION CANAL TELEFONICO,2024-12-20,2025-10-12,6823.79,0,0.35076461320713537,alto_riesgo,2393.5440599567182,4430.245940043282
CXC_000756,47041038338,S,AHORRO,2231,PAGO PROGRAMADO,2025-04-14,2025-10-12,112.27,0,0.7878284459107692,probable_pago,88.44949962240206,23.820500377597945
CXC_000757,98997524099,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-05-31,2025-10-12,762.63,1,0.6146837859989499,probable_pago,468.77629571637914,293.85370428362086
CXC_000758,86916394339,S,AHORRO,2010,TRANSFERENCIA BANCA MOVIL,2024-12-27,2025-10-12,7329.32,1,0.4482543899460668,riesgo_medio,3285.3998653195063,4043.9201346804934
CXC_000759,24227752136,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2024-11-08,2025-10-12,1104.72,1,0.26323772594853395,alto_riesgo,290.8039806098644,813.9160193901356
CXC_000760,77206822050,S,AHORRO,1554,DEBITO OBLIGACION FINANCIERA,2025-06-11,2025-10-12,406.99,1,0.7954396613690639,probable_pago,323.7359877805953,83.2540122194047
CXC_000761,64395965979,S,AHORRO,365,PAGO CANAL QR,2025-06-01,2025-10-12,6316.52,0,0.8427314740654898,alta_probabilidad_pago,5323.130210564148,993.3897894358527
CXC_000762,69498393998,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2024-12-27,2025-10-12,1473.2,0,0.3045626466781051,alto_riesgo,448.68169108618446,1024.5183089138156
CXC_000763,27152228361,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-21,2025-10-12,8345.59,1,0.7325300748961914,probable_pago,6113.395667752906,2232.1943322470943
CXC_000764,95008148277,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-10-15,2025-10-12,590.56,0,0.13599484612685095,alto_riesgo,80.31311632867309,510.2468836713268
CXC_000765,40586882010,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2024-10-26,2025-10-12,391.97,0,0.16562019233639894,alto_riesgo,64.91814679009829,327.05185320990176
CXC_000766,79658589551,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-19,2025-10-12,181.47,0,0.3779262174219779,alto_riesgo,68.58227067556633,112.88772932443366
CXC_000767,35178431407,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-04-13,2025-10-12,852.88,0,0.6438393530466603,probable_pago,549.1177074264356,303.76229257356437
CXC_000768,32268727222,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-10-30,2025-10-12,12634.03,1,0.1855086099970358,alto_riesgo,2343.7213439608504,10290.308656039151
CXC_000769,15578685000,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2025-06-10,2025-10-12,656.93,1,0.7583919114833259,probable_pago,498.2103984107412,158.71960158925873
CXC_000770,70988709976,D,CORRIENTE,834,CARGO FISCAL TRANSACCIONAL,2025-02-23,2025-10-12,70.12,1,0.31614808784419607,alto_riesgo,22.16830391963503,47.951696080364975
CXC_000771,42855496188,S,AHORRO,2287,RETIRO CANAL B,2024-10-23,2025-10-12,194.46,1,0.335546653034875,alto_riesgo,65.2504021491618,129.2095978508382
CXC_000772,48660074769,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-21,2025-10-12,1257.79,0,0.5645739774178296,riesgo_medio,710.1155030563718,547.6744969436281
CXC_000773,38375846892,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-05-01,2025-10-12,1183.04,1,0.6169774181216988,probable_pago,729.9089647346946,453.1310352653054
CXC_000774,84132736036,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-07-03,2025-10-12,602.69,1,0.8021580415491271,alta_probabilidad_pago,483.45263006124344,119.23736993875661
CXC_000775,59732949239,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-05-24,2025-10-12,2586.37,0,0.7103901994705878,probable_pago,1837.331900204744,749.0380997952558
CXC_000776,21254199574,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2024-11-28,2025-10-12,512.91,1,0.1767273243365073,alto_riesgo,90.64521192543796,422.26478807456203
CXC_000777,32228459035,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-11,2025-10-12,2464.48,0,0.28724018208505103,alto_riesgo,707.8976839449666,1756.5823160550335
CXC_000778,19320471201,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-19,2025-10-12,2049.18,1,0.3201828366831521,alto_riesgo,656.1122652743816,1393.0677347256183
CXC_000779,88769994000,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-22,2025-10-12,11108.28,1,0.351594241736875,alto_riesgo,3905.607283600894,7202.672716399107
CXC_000780,82810718353,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-06,2025-10-12,508.06,1,0.32357928932860963,alto_riesgo,164.3976937362934,343.6623062637066
CXC_000781,61895435266,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-11,2025-10-12,461.69,0,0.2836451509791177,alto_riesgo,130.95612975554886,330.73387024445117
CXC_000782,34104778164,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-02-07,2025-10-12,16486.62,0,0.2981545994381547,alto_riesgo,4915.56158218907,11571.05841781093
CXC_000783,68917881289,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-05,2025-10-12,14336.9,1,0.8026368044257512,alta_probabilidad_pago,11507.323601371552,2829.576398628447
CXC_000784,68181779200,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-03,2025-10-12,25696.25,1,0.7289475991675388,probable_pago,18731.21974510887,6965.03025489113
CXC_000785,10806676743,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-05-21,2025-10-12,3336.25,1,0.6125107767172845,probable_pago,2043.4890788230405,1292.7609211769595
CXC_000786,50513841518,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-07,2025-10-12,9479.75,0,0.6710919013484636,probable_pago,6361.783451808098,3117.966548191902
CXC_000787,75840438943,S,AHORRO,416,COMISION RETIRO CANAL C,2025-03-10,2025-10-12,2417.66,0,0.5162479599918668,riesgo_medio,1248.1120429539367,1169.5479570460632
CXC_000788,70425315358,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-02,2025-10-12,322.89,0,0.3978239222692565,alto_riesgo,128.45336626152022,194.43663373847974
CXC_000789,33362344705,S,AHORRO,1859,COMISION CONSIGNACION CANAL B,2025-05-06,2025-10-12,633.56,1,0.8299191451905785,alta_probabilidad_pago,525.8035736269429,107.75642637305707
CXC_000790,60132847265,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-22,2025-10-12,2010.83,1,0.6838354036705561,probable_pago,1375.076744762864,635.7532552371357
CXC_000791,70674865079,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-27,2025-10-12,7352.17,0,0.4454684028601648,riesgo_medio,3275.159427456418,4077.0105725435824
CXC_000792,96749938933,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-21,2025-10-12,10523.45,0,0.33443903105491857,alto_riesgo,3519.452421354883,7003.997578645118
CXC_000793,59388143317,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-22,2025-10-12,1530.18,0,0.23670387714762245,alto_riesgo,362.1995387337489,1167.9804612662513
CXC_000794,57461834716,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-20,2025-10-12,18623.44,0,0.25688855089189283,alto_riesgo,4784.148514222113,13839.291485777887
CXC_000795,41928589107,S,AHORRO,334,COMISION CONSULTA EXTERNO,2025-02-10,2025-10-12,518.03,1,0.6520578055655418,probable_pago,337.7855050171176,180.24449498288237
CXC_000796,65336636498,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-23,2025-10-12,4757.11,1,0.3572872094038924,alto_riesgo,1699.6545567273506,3057.4554432726495
CXC_000797,62992096374,S,AHORRO,574,COMISION RETIRO INTERNACIONAL,2025-03-17,2025-10-12,4900.22,1,0.4663034175214835,riesgo_medio,2284.989332607124,2615.230667392876
CXC_000798,18948164912,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2024-12-15,2025-10-12,120600.37,0,0.2617675489442325,alto_riesgo,31569.263256667546,89031.10674333245
CXC_000799,45353496015,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-05-27,2025-10-12,3569.16,0,0.703812137429471,probable_pago,2512.0181284277705,1057.141871572229
CXC_000800,38796359200,S,AHORRO,137,COMISION RETIRO CANAL A,2025-01-05,2025-10-12,72952.11,0,0.218559675788282,alto_riesgo,15944.389509671086,57007.72049032892
CXC_000801,55580423851,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-15,2025-10-12,10611.77,1,0.2471964738194052,alto_riesgo,2623.1921249825496,7988.57787501745
CXC_000802,29354515607,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-07-07,2025-10-12,5526.85,1,0.7927616341126617,probable_pago,4381.474637495564,1145.375362504436
CXC_000803,99735938118,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-13,2025-10-12,407.39,0,0.2552471102462875,alto_riesgo,103.98512024323506,303.40487975676496
CXC_000804,39445684081,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-19,2025-10-12,628.12,1,0.6912912788473216,probable_pago,434.2138780695796,193.9061219304204
CXC_000805,65649558682,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2025-01-13,2025-10-12,8949.36,0,0.304114220861496,alto_riesgo,2721.627643609038,6227.732356390963
CXC_000806,15874406932,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2025-06-16,2025-10-12,96.1,1,0.7615506181426502,probable_pago,73.18501440350869,22.91498559649131
CXC_000807,87536673350,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-15,2025-10-12,10992.36,1,0.7294801382071309,probable_pago,8018.7082920225375,2973.651707977463
CXC_000808,44915877052,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-06-10,2025-10-12,698.08,1,0.6547070508703341,probable_pago,457.03789807156284,241.04210192843718
CXC_000809,41642147834,S,AHORRO,1288,COMPRA ESTABLECIMIENTO A,2025-04-06,2025-10-12,1607.25,0,0.6014825811043208,probable_pago,966.7328784799197,640.5171215200803
CXC_000810,11993485980,S,AHORRO,1642,CXC DEPOSITO CANAL,2025-03-21,2025-10-12,1709.57,1,0.6835520275985324,probable_pago,1168.580039821623,540.9899601783769
CXC_000811,60029393499,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-07-06,2025-10-12,1293.21,1,0.7907952416155575,probable_pago,1022.6643144096552,270.54568559034493
CXC_000812,94824833944,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-21,2025-10-12,28372.52,1,0.44213717847403994,riesgo_medio,12544.545938998268,15827.97406100173
CXC_000813,28051623571,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-14,2025-10-12,322.64,1,0.5732606649265308,riesgo_medio,184.9568209318959,137.6831790681041
CXC_000814,70670024741,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-02-01,2025-10-12,1232.97,1,0.37617134867334545,alto_riesgo,463.80798777377476,769.1620122262253
CXC_000815,82867074326,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-04-19,2025-10-12,952.55,0,0.5863914899064111,riesgo_medio,558.5672137103519,393.98278628964806
CXC_000816,58355412696,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-27,2025-10-12,8948.85,0,0.25492973723096973,alto_riesgo,2281.3279790193637,6667.522020980637
CXC_000817,71715808242,S,AHORRO,1705,TRANSFERENCIA BOTON DIGITAL,2024-11-08,2025-10-12,875.22,1,0.3117934091907522,alto_riesgo,272.88782759193015,602.3321724080699
CXC_000818,37348865092,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-02-08,2025-10-12,199.42,1,0.29201452108877046,alto_riesgo,58.2335357955226,141.18646420447737
CXC_000819,72275214602,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-05,2025-10-12,3329.83,0,0.34435884085217433,alto_riesgo,1146.6563990347956,2183.1736009652045
CXC_000820,52616572412,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-27,2025-10-12,3186.94,1,0.738598798632604,probable_pago,2353.870055314191,833.069944685809
