source_row_id,cxc_id,cod_apli_prod,descri_cod_apli_prod,num_cta,cod_trn,descri_cod_trn,creation_date,last_payment_date,reference_date,vlr_original,vlr_pagado,vlr_pendiente_pago,age_days,days_since_last_payment,days_creation_to_last_payment,recovery_rate,pending_rate,payment_status,is_fully_paid,is_partially_paid,is_unpaid,is_amount_consistent,has_payment_date_without_paid_amount,age_bucket
1297,CXC_001297,S,AHORRO,57384722532,176,COMISION RETIRO CORRESPONSAL B,2024-12-24,2025-01-06,2025-10-12,5049.81,5049.81,0.0,292,279,13,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1298,CXC_001298,S,AHORRO,30701767983,834,CARGO FISCAL TRANSACCIONAL,2025-02-10,2025-05-15,2025-10-12,2620.38,2620.38,0.0,244,150,94,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1299,CXC_001299,S,AHORRO,10593660080,176,COMISION RETIRO CORRESPONSAL B,2024-12-01,2025-10-01,2025-10-12,866.5,866.5,0.0,315,11,304,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1300,CXC_001300,S,AHORRO,68239365887,1517,COBRO SERVICIO TRANSPORTE,2025-05-11,2025-09-03,2025-10-12,4275.98,4275.98,0.0,154,39,115,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1301,CXC_001301,S,AHORRO,39923429361,834,CARGO FISCAL TRANSACCIONAL,2025-05-20,2025-09-29,2025-10-12,4120.86,3635.66,485.2,145,13,132,0.882258,0.117742,pago_parcial,0,1,0,1,0,91_180_dias
1302,CXC_001302,S,AHORRO,37675495980,2285,APERTURA INVERSION VIRTUAL,2024-10-14,2024-12-26,2025-10-12,11856.8,11856.8,0.0,363,290,73,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
1303,CXC_001303,S,AHORRO,57037722044,1517,COBRO SERVICIO TRANSPORTE,2024-12-28,2025-05-17,2025-10-12,5107.4,5107.4,0.0,288,148,140,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1304,CXC_001304,S,AHORRO,80932642767,834,CARGO FISCAL TRANSACCIONAL,2025-03-07,2025-07-19,2025-10-12,12723.96,0.0,12723.96,219,85,134,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
1305,CXC_001305,S,AHORRO,48506340540,293,COBRO PLAN SERVICIOS,2025-05-28,2025-08-17,2025-10-12,1116.02,1116.02,0.0,137,56,81,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1306,CXC_001306,S,AHORRO,40567011916,834,CARGO FISCAL TRANSACCIONAL,2025-05-14,2025-06-30,2025-10-12,2065.93,2065.93,0.0,151,104,47,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1307,CXC_001307,S,AHORRO,72976597430,1685,CARGO FISCAL IVA RECAUDO,2025-03-26,2025-09-26,2025-10-12,813.33,813.33,0.0,200,16,184,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1308,CXC_001308,S,AHORRO,56417522318,87,CARGO FISCAL IVA COMISION B,2025-04-24,2025-09-05,2025-10-12,2872.12,2872.12,0.0,171,37,134,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1309,CXC_001309,S,AHORRO,38214428975,2107,CARGO FISCAL IVA TRASLADO,2025-02-04,2025-03-20,2025-10-12,410.63,410.63,0.0,250,206,44,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1310,CXC_001310,S,AHORRO,53214951441,834,CARGO FISCAL TRANSACCIONAL,2025-02-06,2025-07-11,2025-10-12,632.88,632.88,0.0,248,93,155,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1311,CXC_001311,S,AHORRO,21028140470,2107,CARGO FISCAL IVA TRASLADO,2025-01-14,2025-05-05,2025-10-12,5914.75,5914.75,0.0,271,160,111,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1312,CXC_001312,S,AHORRO,13113840428,2106,COMISION TRANSFERENCIA EXTERNA B,2025-02-25,2025-04-28,2025-10-12,4610.3,4610.3,0.0,229,167,62,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1313,CXC_001313,D,CORRIENTE,61694048900,2107,CARGO FISCAL IVA TRASLADO,2025-02-24,2025-03-13,2025-10-12,741.57,741.57,0.0,230,213,17,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1314,CXC_001314,S,AHORRO,83308490970,137,COMISION RETIRO CANAL A,2025-06-15,2025-06-26,2025-10-12,1399.07,1234.34,164.73,119,108,11,0.882257,0.117743,pago_parcial,0,1,0,1,0,91_180_dias
1315,CXC_001315,S,AHORRO,48679241449,1517,COBRO SERVICIO TRANSPORTE,2025-07-03,2025-08-30,2025-10-12,1459.26,1459.26,0.0,101,43,58,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1316,CXC_001316,S,AHORRO,60604460855,2106,COMISION TRANSFERENCIA EXTERNA B,2025-02-12,2025-04-18,2025-10-12,1876.95,1876.95,0.0,242,177,65,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1317,CXC_001317,S,AHORRO,15759082784,834,CARGO FISCAL TRANSACCIONAL,2025-05-18,2025-07-20,2025-10-12,919.49,919.49,0.0,147,84,63,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1318,CXC_001318,S,AHORRO,19044178982,1157,COMISION CONSULTA SALDO,2025-02-21,2025-04-23,2025-10-12,1390.03,1390.03,0.0,233,172,61,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1319,CXC_001319,S,AHORRO,14445607378,497,PAGO SERVICIO ELECTRONICO,2024-12-12,2025-07-05,2025-10-12,857.2,756.27,100.93,304,99,205,0.882256,0.117744,pago_parcial,0,1,0,1,0,181_360_dias
1320,CXC_001320,S,AHORRO,73683357217,2295,COMPRA INTERNACIONAL,2024-11-29,2025-10-07,2025-10-12,1169.76,1169.76,0.0,317,5,312,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1321,CXC_001321,S,AHORRO,76441926088,834,CARGO FISCAL TRANSACCIONAL,2025-05-27,2025-06-10,2025-10-12,5902.0,4816.41,1085.59,138,124,14,0.816064,0.183936,pago_parcial,0,1,0,1,0,91_180_dias
1322,CXC_001322,S,AHORRO,27755777155,834,CARGO FISCAL TRANSACCIONAL,2025-04-07,2025-08-04,2025-10-12,1610.1,0.0,1610.1,188,69,119,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
1323,CXC_001323,S,AHORRO,49085428261,834,CARGO FISCAL TRANSACCIONAL,2024-10-26,2025-05-07,2025-10-12,11178.25,0.0,11178.25,351,158,193,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
1324,CXC_001324,S,AHORRO,60926407808,2262,RETIRO CIERRE CUENTA B,2025-02-20,2025-06-19,2025-10-12,1164.86,0.0,1164.86,234,115,119,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
1325,CXC_001325,S,AHORRO,22097503639,497,PAGO SERVICIO ELECTRONICO,2025-03-11,2025-07-19,2025-10-12,1661.18,1661.18,0.0,215,85,130,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1326,CXC_001326,S,AHORRO,59257187491,2107,CARGO FISCAL IVA TRASLADO,2024-10-31,2025-02-25,2025-10-12,29920.35,29920.35,0.0,346,229,117,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1327,CXC_001327,S,AHORRO,97069770419,176,COMISION RETIRO CORRESPONSAL B,2024-12-15,2024-12-25,2025-10-12,5285.98,5285.98,0.0,301,291,10,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1328,CXC_001328,S,AHORRO,93063727454,834,CARGO FISCAL TRANSACCIONAL,2025-07-13,2025-07-27,2025-10-12,554.64,554.64,0.0,91,77,14,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1329,CXC_001329,S,AHORRO,27548803288,1517,COBRO SERVICIO TRANSPORTE,2025-04-05,2025-09-14,2025-10-12,6863.43,6863.43,0.0,190,28,162,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1330,CXC_001330,S,AHORRO,30252275616,834,CARGO FISCAL TRANSACCIONAL,2025-05-22,2025-09-27,2025-10-12,3402.32,3402.32,0.0,143,15,128,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1331,CXC_001331,S,AHORRO,86249584313,724,RECARGA AUTOMATICA SERVICIO,2025-05-22,2025-08-22,2025-10-12,1004.76,1004.76,0.0,143,51,92,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1332,CXC_001332,S,AHORRO,27237965399,2106,COMISION TRANSFERENCIA EXTERNA B,2025-01-19,2025-05-30,2025-10-12,1034.72,912.89,121.83,266,135,131,0.882258,0.117742,pago_parcial,0,1,0,1,0,181_360_dias
1333,CXC_001333,S,AHORRO,67709215207,2106,COMISION TRANSFERENCIA EXTERNA B,2025-06-10,2025-09-09,2025-10-12,433.88,433.88,0.0,124,33,91,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1334,CXC_001334,S,AHORRO,83905190069,1157,COMISION CONSULTA SALDO,2025-03-27,2025-05-11,2025-10-12,700.74,700.74,0.0,199,154,45,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1335,CXC_001335,S,AHORRO,30657712440,834,CARGO FISCAL TRANSACCIONAL,2024-12-06,2024-12-24,2025-10-12,8903.29,8903.29,0.0,310,292,18,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1336,CXC_001336,S,AHORRO,27018525980,1517,COBRO SERVICIO TRANSPORTE,2025-03-20,2025-10-06,2025-10-12,998.22,998.22,0.0,206,6,200,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1337,CXC_001337,S,AHORRO,57533985268,349,ABONO CREDITO MORA,2025-05-30,2025-08-16,2025-10-12,3558.22,3558.22,0.0,135,57,78,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1338,CXC_001338,S,AHORRO,92768074964,176,COMISION RETIRO CORRESPONSAL B,2025-06-23,2025-10-08,2025-10-12,942.2,831.26,110.94,111,4,107,0.882254,0.117746,pago_parcial,0,1,0,1,0,91_180_dias
1339,CXC_001339,S,AHORRO,94747687356,834,CARGO FISCAL TRANSACCIONAL,2024-10-14,2024-11-11,2025-10-12,603.04,0.0,603.04,363,335,28,0.0,1.0,sin_pago,0,0,1,1,1,361_mas_dias
1340,CXC_001340,S,AHORRO,12492607684,1517,COBRO SERVICIO TRANSPORTE,2025-06-12,2025-07-11,2025-10-12,667.26,667.26,0.0,122,93,29,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1341,CXC_001341,S,AHORRO,25783515249,67,CARGO FISCAL IVA COMISION A,2025-06-03,2025-07-10,2025-10-12,7632.42,7632.42,0.0,131,94,37,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1342,CXC_001342,S,AHORRO,69041947068,834,CARGO FISCAL TRANSACCIONAL,2024-12-06,2025-02-24,2025-10-12,2554.14,2554.14,0.0,310,230,80,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1343,CXC_001343,S,AHORRO,24401952884,834,CARGO FISCAL TRANSACCIONAL,2025-05-10,2025-10-11,2025-10-12,222.15,222.15,0.0,155,1,154,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1344,CXC_001344,S,AHORRO,97126742927,788,TRANSFERENCIA CANAL FISICO,2024-12-01,2025-08-08,2025-10-12,11094.66,1305.78,9788.88,315,65,250,0.117694,0.882306,pago_parcial,0,1,0,1,0,181_360_dias
1345,CXC_001345,S,AHORRO,95483052957,834,CARGO FISCAL TRANSACCIONAL,2025-01-22,2025-02-06,2025-10-12,7155.26,7155.26,0.0,263,248,15,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1346,CXC_001346,S,AHORRO,85206887693,176,COMISION RETIRO CORRESPONSAL B,2025-02-22,2025-03-14,2025-10-12,1192.06,1192.06,0.0,232,212,20,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1347,CXC_001347,S,AHORRO,83716438599,2477,PAGO APLICACION MOVIL,2024-12-26,2025-05-14,2025-10-12,30067.68,30067.68,0.0,290,151,139,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1348,CXC_001348,S,AHORRO,11497409182,834,CARGO FISCAL TRANSACCIONAL,2025-02-22,2025-03-24,2025-10-12,409.52,361.3,48.22,232,202,30,0.882252,0.117748,pago_parcial,0,1,0,1,0,181_360_dias
1349,CXC_001349,S,AHORRO,39858084991,834,CARGO FISCAL TRANSACCIONAL,2025-04-14,2025-09-26,2025-10-12,749.33,749.33,0.0,181,16,165,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1350,CXC_001350,S,AHORRO,75344396150,834,CARGO FISCAL TRANSACCIONAL,2025-03-04,2025-05-02,2025-10-12,4482.72,4482.72,0.0,222,163,59,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1351,CXC_001351,S,AHORRO,97615408886,1517,COBRO SERVICIO TRANSPORTE,2025-02-24,2025-03-28,2025-10-12,71.25,62.86,8.39,230,198,32,0.882246,0.117754,pago_parcial,0,1,0,1,0,181_360_dias
1352,CXC_001352,S,AHORRO,67162378057,1517,COBRO SERVICIO TRANSPORTE,2024-11-11,2025-02-24,2025-10-12,1485.61,1485.61,0.0,335,230,105,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1353,CXC_001353,S,AHORRO,70171743741,834,CARGO FISCAL TRANSACCIONAL,2025-03-27,2025-08-10,2025-10-12,455.48,455.48,0.0,199,63,136,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1354,CXC_001354,S,AHORRO,64625245784,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-19,2025-05-13,2025-10-12,4504.72,4504.72,0.0,176,152,24,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1355,CXC_001355,S,AHORRO,96351872096,1128,RETIRO CORRESPONSAL B,2024-10-31,2025-10-11,2025-10-12,1344.74,1344.74,0.0,346,1,345,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1356,CXC_001356,S,AHORRO,99009555023,834,CARGO FISCAL TRANSACCIONAL,2025-03-24,2025-07-10,2025-10-12,1172.9,1172.9,0.0,202,94,108,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1357,CXC_001357,S,AHORRO,51810338636,2107,CARGO FISCAL IVA TRASLADO,2025-02-20,2025-06-24,2025-10-12,468.64,468.64,0.0,234,110,124,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1358,CXC_001358,S,AHORRO,45749855558,1248,CARGO MORA TARJETA A,2025-01-15,2025-10-07,2025-10-12,84.15,84.15,0.0,270,5,265,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1359,CXC_001359,S,AHORRO,40578835753,2295,COMPRA INTERNACIONAL,2024-11-26,2024-12-02,2025-10-12,33319.33,33319.33,0.0,320,314,6,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1360,CXC_001360,S,AHORRO,21345195911,86,COMISION SERVICIO BANCARIO B,2024-11-05,2025-08-23,2025-10-12,3055.75,3055.75,0.0,341,50,291,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1361,CXC_001361,S,AHORRO,92988745829,176,COMISION RETIRO CORRESPONSAL B,2025-06-30,2025-07-24,2025-10-12,4266.31,4266.31,0.0,104,80,24,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1362,CXC_001362,S,AHORRO,97676071075,87,CARGO FISCAL IVA COMISION B,2025-04-28,2025-08-11,2025-10-12,1743.61,1743.61,0.0,167,62,105,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1363,CXC_001363,S,AHORRO,85073692564,497,PAGO SERVICIO ELECTRONICO,2024-12-16,2025-06-20,2025-10-12,4057.37,4057.37,0.0,300,114,186,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1364,CXC_001364,S,AHORRO,97530998589,1517,COBRO SERVICIO TRANSPORTE,2025-06-28,2025-07-31,2025-10-12,1794.26,1794.26,0.0,106,73,33,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1365,CXC_001365,S,AHORRO,54905071634,834,CARGO FISCAL TRANSACCIONAL,2025-03-21,2025-08-24,2025-10-12,1741.04,1741.04,0.0,205,49,156,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1366,CXC_001366,S,AHORRO,43188140459,497,PAGO SERVICIO ELECTRONICO,2024-11-29,2025-02-25,2025-10-12,7669.14,7669.14,0.0,317,229,88,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1367,CXC_001367,S,AHORRO,49171668630,1517,COBRO SERVICIO TRANSPORTE,2025-03-04,2025-07-30,2025-10-12,1775.1,1775.1,0.0,222,74,148,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1368,CXC_001368,S,AHORRO,36133406090,497,PAGO SERVICIO ELECTRONICO,2025-04-16,2025-08-23,2025-10-12,13267.4,11705.27,1562.13,179,50,129,0.882258,0.117742,pago_parcial,0,1,0,1,0,91_180_dias
1369,CXC_001369,S,AHORRO,42767062919,1517,COBRO SERVICIO TRANSPORTE,2024-10-28,2025-10-09,2025-10-12,295.41,295.41,0.0,349,3,346,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1370,CXC_001370,S,AHORRO,65298792396,137,COMISION RETIRO CANAL A,2025-02-22,2025-06-07,2025-10-12,2304.78,2304.78,0.0,232,127,105,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1371,CXC_001371,S,AHORRO,36894846141,70,TRANSFERENCIA BILLETERA DIGITAL,2025-03-07,2025-08-11,2025-10-12,1018.02,1018.02,0.0,219,62,157,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1372,CXC_001372,S,AHORRO,11333793952,1157,COMISION CONSULTA SALDO,2025-05-20,2025-09-04,2025-10-12,606.25,606.25,0.0,145,38,107,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1373,CXC_001373,S,AHORRO,82120052694,137,COMISION RETIRO CANAL A,2025-05-04,2025-08-10,2025-10-12,127.73,127.73,0.0,161,63,98,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1374,CXC_001374,S,AHORRO,26511437038,1517,COBRO SERVICIO TRANSPORTE,2025-06-19,2025-09-15,2025-10-12,1506.05,1506.05,0.0,115,27,88,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1375,CXC_001375,S,AHORRO,90783560133,87,CARGO FISCAL IVA COMISION B,2025-05-19,2025-08-05,2025-10-12,8489.53,7489.96,999.57,146,68,78,0.882258,0.117742,pago_parcial,0,1,0,1,0,91_180_dias
1376,CXC_001376,S,AHORRO,99501202464,2106,COMISION TRANSFERENCIA EXTERNA B,2025-06-22,2025-08-31,2025-10-13,34429.86,29765.17,4664.69,113,43,70,0.864516,0.135484,pago_parcial,0,1,0,1,0,91_180_dias
1377,CXC_001377,S,AHORRO,44380876682,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-16,2025-03-21,2025-10-13,4813.72,4161.54,652.18,211,206,5,0.864516,0.135484,pago_parcial,0,1,0,1,0,181_360_dias
1378,CXC_001378,S,AHORRO,85352974856,2107,CARGO FISCAL IVA TRASLADO,2024-12-18,2025-05-19,2025-10-13,1066.43,1066.43,0.0,299,147,152,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1379,CXC_001379,S,AHORRO,97822810913,834,CARGO FISCAL TRANSACCIONAL,2025-06-26,2025-06-27,2025-10-13,5555.81,5555.81,0.0,109,108,1,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1380,CXC_001380,S,AHORRO,16950252597,834,CARGO FISCAL TRANSACCIONAL,2024-11-19,2025-08-02,2025-10-13,431.96,431.96,0.0,328,72,256,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1381,CXC_001381,S,AHORRO,38571076870,834,CARGO FISCAL TRANSACCIONAL,2025-03-06,2025-10-08,2025-10-13,169.86,146.85,23.01,221,5,216,0.864535,0.135465,pago_parcial,0,1,0,1,0,181_360_dias
1382,CXC_001382,S,AHORRO,92759986619,834,CARGO FISCAL TRANSACCIONAL,2024-10-24,2025-08-13,2025-10-13,16193.54,16193.54,0.0,354,61,293,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1383,CXC_001383,S,AHORRO,70828260847,834,CARGO FISCAL TRANSACCIONAL,2025-07-14,2025-07-28,2025-10-13,3522.15,3522.15,0.0,91,77,14,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1384,CXC_001384,S,AHORRO,45058872234,788,TRANSFERENCIA CANAL FISICO,2025-02-05,2025-06-06,2025-10-13,340.3,340.3,0.0,250,129,121,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1385,CXC_001385,S,AHORRO,30719760344,834,CARGO FISCAL TRANSACCIONAL,2025-04-07,2025-09-20,2025-10-13,31362.62,31362.62,0.0,189,23,166,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1386,CXC_001386,S,AHORRO,25026503559,1517,COBRO SERVICIO TRANSPORTE,2024-11-05,2025-04-08,2025-10-13,915.51,915.51,0.0,342,188,154,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1387,CXC_001387,S,AHORRO,23809278607,497,PAGO SERVICIO ELECTRONICO,2025-02-23,2025-10-10,2025-10-13,2085.76,2085.76,0.0,232,3,229,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1388,CXC_001388,S,AHORRO,97668253073,834,CARGO FISCAL TRANSACCIONAL,2024-10-27,2025-09-24,2025-10-13,651.91,0.0,651.91,351,19,332,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
1389,CXC_001389,S,AHORRO,48150626436,1517,COBRO SERVICIO TRANSPORTE,2025-06-17,2025-07-13,2025-10-13,1497.2,1497.2,0.0,118,92,26,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1390,CXC_001390,S,AHORRO,15682950513,834,CARGO FISCAL TRANSACCIONAL,2025-02-23,2025-03-10,2025-10-13,1414.68,0.0,1414.68,232,217,15,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
1391,CXC_001391,S,AHORRO,54242783600,834,CARGO FISCAL TRANSACCIONAL,2025-03-13,2025-05-19,2025-10-13,985.53,985.53,0.0,214,147,67,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1392,CXC_001392,S,AHORRO,35950903644,834,CARGO FISCAL TRANSACCIONAL,2024-10-24,2025-09-09,2025-10-13,1500.71,1500.71,0.0,354,34,320,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1393,CXC_001393,S,AHORRO,29045469771,834,CARGO FISCAL TRANSACCIONAL,2024-11-17,2025-03-25,2025-10-13,22621.08,19556.29,3064.79,330,202,128,0.864516,0.135484,pago_parcial,0,1,0,1,0,181_360_dias
1394,CXC_001394,S,AHORRO,28668914281,1517,COBRO SERVICIO TRANSPORTE,2025-05-06,2025-08-21,2025-10-13,6272.02,6272.02,0.0,160,53,107,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1395,CXC_001395,S,AHORRO,62111847617,2048,COMISION TRANSFERENCIA EXTERNA A,2025-03-29,2025-03-31,2025-10-13,3377.2,3377.2,0.0,198,196,2,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1396,CXC_001396,S,AHORRO,63176523558,834,CARGO FISCAL TRANSACCIONAL,2025-01-03,2025-05-24,2025-10-13,2361.91,2041.91,320.0,283,142,141,0.864516,0.135484,pago_parcial,0,1,0,1,0,181_360_dias
1397,CXC_001397,S,AHORRO,89925804188,329,DEBITO ABONO CARTERA,2025-03-12,2025-04-19,2025-10-13,295161.29,295161.29,0.0,215,177,38,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1398,CXC_001398,S,AHORRO,19884966007,1157,COMISION CONSULTA SALDO,2024-12-15,2025-03-19,2025-10-13,6125.46,2362.48,3762.98,302,208,94,0.385682,0.614318,pago_parcial,0,1,0,1,0,181_360_dias
1399,CXC_001399,S,AHORRO,54667192496,788,TRANSFERENCIA CANAL FISICO,2025-01-30,2025-03-16,2025-10-13,11033.69,9538.8,1494.89,256,211,45,0.864516,0.135484,pago_parcial,0,1,0,1,0,181_360_dias
1400,CXC_001400,S,AHORRO,53726630683,574,COMISION RETIRO INTERNACIONAL,2025-01-04,2025-08-26,2025-10-13,6536.64,6536.64,0.0,282,48,234,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1401,CXC_001401,S,AHORRO,95366753150,1157,COMISION CONSULTA SALDO,2025-06-07,2025-07-18,2025-10-13,16748.29,16748.29,0.0,128,87,41,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1402,CXC_001402,S,AHORRO,93385811806,87,CARGO FISCAL IVA COMISION B,2025-01-28,2025-02-02,2025-10-13,4598.81,0.0,4598.81,258,253,5,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
1403,CXC_001403,S,AHORRO,78409066180,176,COMISION RETIRO CORRESPONSAL B,2025-04-29,2025-08-11,2025-10-13,822.86,822.86,0.0,167,63,104,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1404,CXC_001404,S,AHORRO,80382339396,1705,TRANSFERENCIA BOTON DIGITAL,2025-02-20,2025-03-12,2025-10-13,367.86,367.86,0.0,235,215,20,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1405,CXC_001405,S,AHORRO,35011715267,137,COMISION RETIRO CANAL A,2025-05-20,2025-06-05,2025-10-13,4400.04,4400.04,0.0,146,130,16,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1406,CXC_001406,S,AHORRO,56585937906,834,CARGO FISCAL TRANSACCIONAL,2025-03-08,2025-05-15,2025-10-13,6804.2,6804.2,0.0,219,151,68,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1407,CXC_001407,S,AHORRO,61629564269,834,CARGO FISCAL TRANSACCIONAL,2025-01-17,2025-06-08,2025-10-13,2562.42,0.0,2562.42,269,127,142,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
1408,CXC_001408,S,AHORRO,86627782134,1157,COMISION CONSULTA SALDO,2025-07-03,2025-08-28,2025-10-13,3135.95,3135.95,0.0,102,46,56,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1409,CXC_001409,S,AHORRO,86682309522,1705,TRANSFERENCIA BOTON DIGITAL,2024-10-18,2025-02-23,2025-10-13,302.4,302.4,0.0,360,232,128,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1410,CXC_001410,S,AHORRO,43400653202,86,COMISION SERVICIO BANCARIO B,2025-05-02,2025-07-18,2025-10-13,15989.09,15989.09,0.0,164,87,77,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
1411,CXC_001411,S,AHORRO,51139249706,834,CARGO FISCAL TRANSACCIONAL,2025-04-07,2025-09-11,2025-10-13,3400.09,3400.09,0.0,189,32,157,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1412,CXC_001412,S,AHORRO,37106417638,176,COMISION RETIRO CORRESPONSAL B,2025-03-23,2025-07-20,2025-10-13,2895.42,2503.14,392.28,204,85,119,0.864517,0.135483,pago_parcial,0,1,0,1,0,181_360_dias
1413,CXC_001413,S,AHORRO,82947584327,834,CARGO FISCAL TRANSACCIONAL,2025-04-11,2025-09-06,2025-10-13,2146.52,2146.52,0.0,185,37,148,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
1414,CXC_001414,S,AHORRO,60668093839,834,CARGO FISCAL TRANSACCIONAL,2025-03-01,2025-05-25,2025-10-13,779.76,779.76,0.0,226,141,85,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
